sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock
6828VML,,Default,simple,Default Category/Display Cases/Place Holder,Showcs Oak 3' Octagon Spcl,"<div><font size=2 face=""Verdana, Helvetica"">Stretch Classic Towers&nbsp;are a longer version of our Classic Towers.&nbsp;All prices are based on OAK displays with Minwax<sup><font size=1>&#174;</font></sup> Oil finish.&nbsp;You may have&nbsp;your case made of&nbsp;Alder, Cherry, Maple, Walnut, etc., finish and/or design, call 800-426-5708 so that we can help you. <font size=2>A perfect display for museums and military memorabilia or&nbsp;have your own beautiful home curio cabinet.</font><br><font size=2><br>Original style (all) includes: 17"" high storage,&nbsp;Hinged Tempered&nbsp;Glass Door with lock,&nbsp;Tempered Glass Shelves,&nbsp;Black Velvet Base,&nbsp;<font size=2>Lighted Versions include Full spectrum halogen lights&nbsp;(LED lights add'l $38.00 per Light).&nbsp;</font><br>VML style (all)&nbsp;includes:&nbsp;Crown Molding,&nbsp;No Storage,&nbsp;<font size=2><font size=2>4 Tempered Glass Shelves,&nbsp;</font><font size=2>Full spectrum halogen lights&nbsp;<font size=2>(LED lights add'l $38.00 per Light).&nbsp;</font><br></font></font></font><font size=2>Upright Classic&nbsp;<font size=2>Wall Set&nbsp;</font>w/Mirror back available either as a Left, or </font>Right&nbsp;<font size=2>Corner or Center Section or combined either as a </font>3 Piece or 2 Piece set.&nbsp;<br><br>&nbsp;</font><font size=2 face=""Verdana, Helvetica""><font size=2><font size=2><font size=2 face=Verdana><font color=#ff0000>FOB - Bend, OR Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. You will be notified of the freight amount and the crating charges. <br></font></font></font></font></font></div>",Classic Towers Stretched Version,0,1,Taxable Goods,"Catalog, Search",1049.39,,,,showcs-oak-3'-octagon-spcl-6828VML,"Wood Display Cases, Hexagon Wood and Glass Display Case with Halogen Lights",wood display cases hexagon display case wood glass display cabinet halogen lights,"Hexagon wood display case with crown molding, halogen lights and tempered glass shelves, perfect display case for retail stores, gift shops and home use.",/6828VML_base.jpg,Showcs Oak 3' Octagon Spcl base image,/6828VML_base.jpg,Showcs Oak 3' Octagon Spcl small image,/6828VML_base.jpg,Showcs Oak 3' Octagon Spcl thumbnail,,,,,,,,1,0,1,base,0,0
6828VMLW,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Whtwshed 3' Oct. Spcl,Showcase Whtwshed 3' Oct. Spcl,,0,1,Taxable Goods,"Catalog, Search",1226.72,,,,showcase-whtwshed-3'-oct.-spcl-6828VMLW,,,,/6828VMLW_base.jpg,Showcase Whtwshed 3' Oct. Spcl base image,/6828VMLW_base.jpg,Showcase Whtwshed 3' Oct. Spcl small image,/6828VMLW_base.jpg,Showcase Whtwshed 3' Oct. Spcl thumbnail,,,,,,,,1,0,1,base,0,0
68293,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak 3' Collectors,"<div>
<div><font size=2 face=""Verdana, Helvetica"">These beautiful curio style wood and glass display Collector's Series Upright cases&nbsp;are nice enough for the most elegant setting to display collectibles or fine items in your retail store or museum. 
<div></font><font size=2 face=""Verdana, Helvetica""><font size=2>All displays include:&nbsp;Full length mirrored back,&nbsp;2 Sliding glass doors with lock,&nbsp;Mirrored base,&nbsp;<font size=2>Full Spectrum Halogen lights (Led Spot lights may be subbed for an additonal $38.00 per light)</font><br></font>&nbsp;&nbsp;&nbsp;<font size=1>3' cases-75"" x 17"" x 36""&nbsp;w/2 lights,3-15"" glass shelves</font></font></div></div>
<div><font size=1 face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;4' cases-75"" x 17"" x 48""&nbsp;w/3 lights,6-24"" glass shelves</font></div>
<div><font size=1><font face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;5' cases-75"" x 17"" x 60"" w/4 lights,6-30"" glass shelves<br></font><font face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;6' cases-75"" x 17"" x 72"" w/4 lights,6-36"" glass shelves</font></font></div>
<div><font size=2 face=Verdana><font color=#ff0000>FOB - Bend, OR Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. You will be notified of the freight amount and the crating charges. </font></font></div></div>",Collector's Series Upright Displays,460,1,Taxable Goods,"Catalog, Search",1626.7,,,,showcase-oak-3'-collectors-68293,Collector's Case - Wood Display Cases for Retail Stores,collectibles case wood display cases collectors case glass and wood cabinet,"Wood collector’s and curio display cases for retail stores, gift shops, museums, or anywhere else a wood display case is needed.",/68293_base.jpg,Showcase Oak 3' Collectors base image,/68293_base.jpg,Showcase Oak 3' Collectors small image,/68293_base.jpg,Showcase Oak 3' Collectors thumbnail,,,,,,,,1,0,1,base,0,0
68293M,,Default,simple,Default Category/Display Cases/Premium Hardwood Display Cases/Collector Series,Showcase Maple 3' Collectors,"<div>
<div><font size=2 face=""Verdana, Helvetica"">These beautiful curio style wood and glass display Collector's Series Upright cases&nbsp;are nice enough for the most elegant setting to display collectibles or fine items in your retail store or museum. 
<div></font><font size=2 face=""Verdana, Helvetica""><font size=2>All displays include:&nbsp;Full length mirrored back,&nbsp;2 Sliding glass doors with lock,&nbsp;Mirrored base,&nbsp;<font size=2>Full Spectrum Halogen lights (Led Spot lights may be subbed for an additonal $38.00 per light)</font><br></font>&nbsp;&nbsp;&nbsp;<font size=1>3' cases-75"" x 17"" x 36""&nbsp;w/2 lights,3-15"" glass shelves</font></font></div></div>
<div><font size=1 face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;4' cases-75"" x 17"" x 48""&nbsp;w/3 lights,6-24"" glass shelves</font></div>
<div><font size=1><font face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;5' cases-75"" x 17"" x 60"" w/4 lights,6-30"" glass shelves<br></font><font face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;6' cases-75"" x 17"" x 72"" w/4 lights,6-36"" glass shelves</font></font></div>
<div><font size=2 face=Verdana><font color=#ff0000>FOB - Bend, OR Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. You will be notified of the freight amount and the crating charges. </font></font></div></div>",Collector's Series Upright Displays,460,1,Taxable Goods,"Catalog, Search",1998.91,,,,showcase-maple-3'-collectors-68293M,Collector's Case - Wood Display Cases for Retail Stores,collectibles case wood display cases collectors case glass and wood cabinet,"Wood collector’s and curio display cases for retail stores, gift shops, museums, or anywhere else a wood display case is needed.",/68293M_base.jpg,Showcase Maple 3' Collectors base image,/68293M_base.jpg,Showcase Maple 3' Collectors small image,/68293M_base.jpg,Showcase Maple 3' Collectors thumbnail,,,,,,,,1,0,1,base,0,0
68293MD,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Maple Collector 3',Showcase Maple Collector 3',,0,1,Taxable Goods,"Catalog, Search",2575.61,,,,showcase-maple-collector-3'-68293MD,,,,/68293MD_base.jpg,Showcase Maple Collector 3' base image,/68293MD_base.jpg,Showcase Maple Collector 3' small image,/68293MD_base.jpg,Showcase Maple Collector 3' thumbnail,,,,,,,,1,0,1,base,0,0
68294,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak 4' Collectors,"<div>
<div><font size=2 face=""Verdana, Helvetica"">These beautiful curio style wood and glass display Collector's Series Upright cases&nbsp;are nice enough for the most elegant setting to display collectibles or fine items in your retail store or museum. 
<div></font><font size=2 face=""Verdana, Helvetica""><font size=2>All displays include:&nbsp;Full length mirrored back,&nbsp;2 Sliding glass doors with lock,&nbsp;Mirrored base,&nbsp;<font size=2>Full Spectrum Halogen lights (Led Spot lights may be subbed for an additonal $38.00 per light)</font><br></font>&nbsp;&nbsp;&nbsp;<font size=1>3' cases-75"" x 17"" x 36""&nbsp;w/2 lights,3-15"" glass shelves</font></font></div></div>
<div><font size=1 face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;4' cases-75"" x 17"" x 48""&nbsp;w/3 lights,6-24"" glass shelves</font></div>
<div><font size=1><font face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;5' cases-75"" x 17"" x 60"" w/4 lights,6-30"" glass shelves<br></font><font face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;6' cases-75"" x 17"" x 72"" w/4 lights,6-36"" glass shelves</font></font></div>
<div><font size=2 face=Verdana><font color=#ff0000>FOB - Bend, OR Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. You will be notified of the freight amount and the crating charges. </font></font></div></div>",Collector's Series Upright Displays,517.5,1,Taxable Goods,"Catalog, Search",1856.7,,,,showcase-oak-4'-collectors-68294,Collector's Case - Wood Display Cases for Retail Stores,collectibles case wood display cases collectors case glass and wood cabinet,"Wood collector’s and curio display cases for retail stores, gift shops, museums, or anywhere else a wood display case is needed.",/68294_base.jpg,Showcase Oak 4' Collectors base image,/68294_base.jpg,Showcase Oak 4' Collectors small image,/68294_base.jpg,Showcase Oak 4' Collectors thumbnail,,,,,,,,1,0,1,base,0,0
68294M,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Maple 4' Collector,Showcase Maple 4' Collector,,0,1,Taxable Goods,"Catalog, Search",2716.76,,,,showcase-maple-4'-collector-68294M,,,,/68294M_base.jpg,Showcase Maple 4' Collector base image,/68294M_base.jpg,Showcase Maple 4' Collector small image,/68294M_base.jpg,Showcase Maple 4' Collector thumbnail,,,,,,,,1,0,1,base,0,0
68294MD,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Maple 4' Collector,Showcase Maple 4' Collector,,0,1,Taxable Goods,"Catalog, Search",2908.56,,,,showcase-maple-4'-collector-68294MD,,,,/68294MD_base.jpg,Showcase Maple 4' Collector base image,/68294MD_base.jpg,Showcase Maple 4' Collector small image,/68294MD_base.jpg,Showcase Maple 4' Collector thumbnail,,,,,,,,1,0,1,base,0,0
68295,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak 5' Collectors,"<div>
<div><font size=2 face=""Verdana, Helvetica"">These beautiful curio style wood and glass display Collector's Series Upright cases&nbsp;are nice enough for the most elegant setting to display collectibles or fine items in your retail store or museum. 
<div></font><font size=2 face=""Verdana, Helvetica""><font size=2>All displays include:&nbsp;Full length mirrored back,&nbsp;2 Sliding glass doors with lock,&nbsp;Mirrored base,&nbsp;<font size=2>Full Spectrum Halogen lights (Led Spot lights may be subbed for an additonal $38.00 per light)</font><br></font>&nbsp;&nbsp;&nbsp;<font size=1>3' cases-75"" x 17"" x 36""&nbsp;w/2 lights,3-15"" glass shelves</font></font></div></div>
<div><font size=1 face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;4' cases-75"" x 17"" x 48""&nbsp;w/3 lights,6-24"" glass shelves</font></div>
<div><font size=1><font face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;5' cases-75"" x 17"" x 60"" w/4 lights,6-30"" glass shelves<br></font><font face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;6' cases-75"" x 17"" x 72"" w/4 lights,6-36"" glass shelves</font></font></div>
<div><font size=2 face=Verdana><font color=#ff0000>FOB - Bend, OR Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. You will be notified of the freight amount and the crating charges. </font></font></div></div>",Collector's Series Upright Displays,575,1,Taxable Goods,"Catalog, Search",2098.2,,,,showcase-oak-5'-collectors-68295,Collector's Case - Wood Display Cases for Retail Stores,collectibles case wood display cases collectors case glass and wood cabinet,"Wood collector’s and curio display cases for retail stores, gift shops, museums, or anywhere else a wood display case is needed.",/68295_base.jpg,Showcase Oak 5' Collectors base image,/68295_base.jpg,Showcase Oak 5' Collectors small image,/68295_base.jpg,Showcase Oak 5' Collectors thumbnail,,,,,,,,1,0,1,base,0,0
68296,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak 6'  Collectors,"<div>
<div><font size=2 face=""Verdana, Helvetica"">These beautiful curio style wood and glass display Collector's Series Upright cases&nbsp;are nice enough for the most elegant setting to display collectibles or fine items in your retail store or museum. 
<div></font><font size=2 face=""Verdana, Helvetica""><font size=2>All displays include:&nbsp;Full length mirrored back,&nbsp;2 Sliding glass doors with lock,&nbsp;Mirrored base,&nbsp;<font size=2>Full Spectrum Halogen lights (Led Spot lights may be subbed for an additonal $38.00 per light)</font><br></font>&nbsp;&nbsp;&nbsp;<font size=1>3' cases-75"" x 17"" x 36""&nbsp;w/2 lights,3-15"" glass shelves</font></font></div></div>
<div><font size=1 face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;4' cases-75"" x 17"" x 48""&nbsp;w/3 lights,6-24"" glass shelves</font></div>
<div><font size=1><font face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;5' cases-75"" x 17"" x 60"" w/4 lights,6-30"" glass shelves<br></font><font face=Verdana>&nbsp;&nbsp;&nbsp;&nbsp;6' cases-75"" x 17"" x 72"" w/4 lights,6-36"" glass shelves</font></font></div>
<div><font size=2 face=Verdana><font color=#ff0000>FOB - Bend, OR Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. You will be notified of the freight amount and the crating charges. </font></font></div></div>",Collector's Series Upright Displays,632.5,1,Taxable Goods,"Catalog, Search",2339.72,,,,showcase-oak-6'--collectors-68296,Collector's Case - Wood Display Cases for Retail Stores,collectibles case wood display cases collectors case glass and wood cabinet,"Wood collector’s and curio display cases for retail stores, gift shops, museums, or anywhere else a wood display case is needed.",/68296_base.jpg,Showcase Oak 6'  Collectors base image,/68296_base.jpg,Showcase Oak 6'  Collectors small image,/68296_base.jpg,Showcase Oak 6'  Collectors thumbnail,,,,,,,,1,0,1,base,0,0
6830,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Light U.l.approv.fl.,Showcase Light U.l.approv.fl.,,0,1,Taxable Goods,"Catalog, Search",205.6,,,,showcase-light-u.l.approv.fl.-6830,,,,/6830_base.jpg,Showcase Light U.l.approv.fl. base image,/6830_base.jpg,Showcase Light U.l.approv.fl. small image,/6830_base.jpg,Showcase Light U.l.approv.fl. thumbnail,,,,,,,,1,0,1,base,0,0
6831,,Default,simple,Default Category/Display Cases/Place Holder,HI Intesity Transformer,HI Intesity Transformer,,0,1,Taxable Goods,"Catalog, Search",108.21,,,,hi-intesity-transformer-6831,,,,/6831_base.jpg,HI Intesity Transformer base image,/6831_base.jpg,HI Intesity Transformer small image,/6831_base.jpg,HI Intesity Transformer thumbnail,,,,,,,,1,0,1,base,0,0
6833,,Default,simple,Default Category/Display Cases/Place Holder,"SHOWCS,OAK,SITDWN,JEW,6,NO LT","SHOWCS,OAK,SITDWN,JEW,6,NO LT",,0,1,Taxable Goods,"Catalog, Search",1431.09,,,,showcs-oak-sitdwn-jew-6-no-lt-6833,,,,/6833_base.jpg,"SHOWCS,OAK,SITDWN,JEW,6,NO LT base image",/6833_base.jpg,"SHOWCS,OAK,SITDWN,JEW,6,NO LT small image",/6833_base.jpg,"SHOWCS,OAK,SITDWN,JEW,6,NO LT thumbnail",,,,,,,,1,0,1,base,0,0
6833HL,,Default,simple,Default Category/Display Cases/Place Holder,Showcs Sitdown 6 W/LED Light,Showcs Sitdown 6 W/LED Light,,0,1,Taxable Goods,"Catalog, Search",1732.61,,,,showcs-sitdown-6-wled-light-6833HL,,,,/6833HL_base.jpg,Showcs Sitdown 6 W/LED Light base image,/6833HL_base.jpg,Showcs Sitdown 6 W/LED Light small image,/6833HL_base.jpg,Showcs Sitdown 6 W/LED Light thumbnail,,,,,,,,1,0,1,base,0,0
6833L,,Default,simple,Default Category/Display Cases/Place Holder,Showcs Sitdown 6 W/Fl Light,"<font size=2 face=""Verdana, Helvetica"">An added luxury of the Sit-down Showcase&nbsp;is that your customer can relax while viewing your merchandise. It can have special finishes. Sit-down Showcase is shown with a Showcase Bench. <font color=#0000ff><font color=#000000>Bench sold separately.</font>&nbsp;<br></font><font color=#000000>Features:&nbsp;9"" display viewing area,&nbsp;Fluorescent<font size=2> light (you may sub LED Lights for $75.00),&nbsp;</font>Mirrored Sliding Doors,&nbsp;Pedestal Legs, Perfect (pictured with display) with our Showcase&nbsp;<a href=""http://arsv2.eporiaservices.com/63696/47983/Full-Size-Display-Cases/Showcase-Bench.html-Bench.html""><font color=#0000ff>Bench 6812</font></a>.<br></font><br></font><font color=#ff0000 size=2 face=""Verdana, Helvetica"">FOB - Bend, OR Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. You will be notified of the freight amount and the crating charges. </font>",Sit-Down Showcase,488.75,1,Taxable Goods,"Catalog, Search",1732.61,,,,showcs-sitdown-6-wfl-light-6833L,"Glass and Wood Display Cases, Retail Store Showcases, Fixtures",glass and wood display fixture cabinet showcases,"Glass and Wood Display Cases, Retail Store Showcases, Fixtures",/6833L_base.jpg,Showcs Sitdown 6 W/Fl Light base image,/6833L_base.jpg,Showcs Sitdown 6 W/Fl Light small image,/6833L_base.jpg,Showcs Sitdown 6 W/Fl Light thumbnail,,,,,,,,1,0,1,base,0,0
6834,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak Fullview 4'  NO,Showcase Oak Fullview 4'  NO,,0,1,Taxable Goods,"Catalog, Search",1129.73,,,,showcase-oak-fullview-4'--no-6834,,,,/6834_base.jpg,Showcase Oak Fullview 4'  NO base image,/6834_base.jpg,Showcase Oak Fullview 4'  NO small image,/6834_base.jpg,Showcase Oak Fullview 4'  NO thumbnail,,,,,,,,1,0,1,base,0,0
6834EHL,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak Ext Vision 4',Showcase Oak Ext Vision 4',,0,1,Taxable Goods,"Catalog, Search",1309.71,,,,showcase-oak-ext-vision-4'-6834EHL,,,,/6834EHL_base.jpg,Showcase Oak Ext Vision 4' base image,/6834EHL_base.jpg,Showcase Oak Ext Vision 4' small image,/6834EHL_base.jpg,Showcase Oak Ext Vision 4' thumbnail,,,,,,,,1,0,1,base,0,0
6834EL,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak Ext Vision 4' w/,"<div>
<div>
<p><font size=2 face=""Verdana, Helvetica"">This beautifully crafted Oak Showcase is an Extended Vision with light (Not Pictured), which offers more area for your customers to view your merchandise.<br>Features: high storage with wooden sliding doors, Fluorescent Light strip <font size=2>All prices are based on OAK displays with Minwax<sup>&#174;</sup> Oil finish. We are happy to make these out of YOUR CHOICE of wood (Alder, Cherry, Maple, Walnut, etc.), finish and/or design. <br>All cases come standard with: locks and black velvet pads.&nbsp; Any lighted case includes wall plug.&nbsp;&nbsp;<br>&nbsp;&nbsp;&nbsp;</font><font face=""Verdana, Helvetica""><font size=2>Extended View Display&nbsp;features:<br>&nbsp;&nbsp;&nbsp;&nbsp;28"" Viewing glass,&nbsp;3</font></font><font size=2 face=""Verdana, Helvetica"">&nbsp;Glass Shelves,&nbsp;</font><font size=2 face=""Verdana, Helvetica"">1&nbsp; Fluorescent light strip or add $75.00 to substitute for LED strip lights<br></font><font color=#ff0000>FOB - Bend, OR Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. Freight is quoted separately. You will be notified of the freight amount and the crating charges. </font></font></p></div></div>",Extended Vision Display Case,402.5,1,Taxable Goods,"Catalog, Search",1309.71,,,,showcase-oak-ext-vision-4'-w-6834EL,,,,/6834EL_base.jpg,Showcase Oak Ext Vision 4' w/ base image,/6834EL_base.jpg,Showcase Oak Ext Vision 4' w/ small image,/6834EL_base.jpg,Showcase Oak Ext Vision 4' w/ thumbnail,,,,,,,,1,0,1,base,0,0
6834HL,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak Fullview 4' W/LL,Showcase Oak Fullview 4' W/LL,,0,1,Taxable Goods,"Catalog, Search",1420.3,,,,showcase-oak-fullview-4'-wll-6834HL,,,,/6834HL_base.jpg,Showcase Oak Fullview 4' W/LL base image,/6834HL_base.jpg,Showcase Oak Fullview 4' W/LL small image,/6834HL_base.jpg,Showcase Oak Fullview 4' W/LL thumbnail,,,,,,,,1,0,1,base,0,0
6834L,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak Fullview 4' W/FL,"<font size=2 face=""Verdana, Helvetica"">Our&nbsp;Fullview<strong> </strong>displays<strong> </strong>can be purchased with special ""finishes"" like Whitewash, Distressing, and Custom Stains.&nbsp;All prices are based on OAK displays with Minwax<sup>&#174;</sup> Oil finish. We are happy to make these out of YOUR CHOICE of wood (Alder, Cherry, Maple, Walnut, etc.), finish and/or design. <br></font><font size=2 face=""Verdana, Helvetica"">Features:&nbsp; 22""&nbsp;Display glass area,&nbsp;</font><font size=2 face=""Verdana, Helvetica"">2&nbsp;&nbsp;Glass Shelves,&nbsp;Wall Plug,&nbsp;<font size=2>Lock,</font><font size=2> Black Velvet base pads,</font>&nbsp;Mirrored Sliding Door,&nbsp;</font><font size=2 face=""Verdana, Helvetica"">18""H. Storage Area with&nbsp;wooden sliding doors,&nbsp;1&nbsp;&nbsp;Fluorescent light strip Add: $75.00 to substitute for LED strip lights<br><font color=#ff0000>FOB - Bend, OR&nbsp; Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. You will be notified of the freight amount and the crating charges. </font></font>",Full Vision Displays,431.25,1,Taxable Goods,"Catalog, Search",1420.3,,,,showcase-oak-fullview-4'-wfl-6834L,"Display Cases, Fullview Showcase, Retail Store Wood and Glass Display Cases and Fixtures","display cases, showcases, display case, showcase, retail store fixtures","Fullview Showcase - This wood and glass display case is available in whitewash, distressed, and custom wood finishes, display case features two glass shelves and your choice of fluorescent or halogen lighting.",/6834L_base.jpg,Showcase Oak Fullview 4' W/FL base image,/6834L_base.jpg,Showcase Oak Fullview 4' W/FL small image,/6834L_base.jpg,Showcase Oak Fullview 4' W/FL thumbnail,,,,,,,,1,0,1,base,0,0
6835,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak FV 5' NO Light,Showcase Oak FV 5' NO Light,,0,1,Taxable Goods,"Catalog, Search",1258.21,,,,showcase-oak-fv-5'-no-light-6835,,,,/6835_base.jpg,Showcase Oak FV 5' NO Light base image,/6835_base.jpg,Showcase Oak FV 5' NO Light small image,/6835_base.jpg,Showcase Oak FV 5' NO Light thumbnail,,,,,,,,1,0,1,base,0,0
6835EHL,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak Ext Vision 5',Showcase Oak Ext Vision 5',,0,1,Taxable Goods,"Catalog, Search",1442.84,,,,showcase-oak-ext-vision-5'-6835EHL,,,,/6835EHL_base.jpg,Showcase Oak Ext Vision 5' base image,/6835EHL_base.jpg,Showcase Oak Ext Vision 5' small image,/6835EHL_base.jpg,Showcase Oak Ext Vision 5' thumbnail,,,,,,,,1,0,1,base,0,0
6835EL,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak Ext Vision 5',"<div>
<div>
<p><font size=2 face=""Verdana, Helvetica"">This beautifully crafted Oak Showcase is an Extended Vision with light (Not Pictured), which offers more area for your customers to view your merchandise.<br>Features: high storage with wooden sliding doors, Fluorescent Light strip <font size=2>All prices are based on OAK displays with Minwax<sup>&#174;</sup> Oil finish. We are happy to make these out of YOUR CHOICE of wood (Alder, Cherry, Maple, Walnut, etc.), finish and/or design. <br>All cases come standard with: locks and black velvet pads.&nbsp; Any lighted case includes wall plug.&nbsp;&nbsp;<br>&nbsp;&nbsp;&nbsp;</font><font face=""Verdana, Helvetica""><font size=2>Extended View Display&nbsp;features:<br>&nbsp;&nbsp;&nbsp;&nbsp;28"" Viewing glass,&nbsp;3</font></font><font size=2 face=""Verdana, Helvetica"">&nbsp;Glass Shelves,&nbsp;</font><font size=2 face=""Verdana, Helvetica"">1&nbsp; Fluorescent light strip or add $75.00 to substitute for LED strip lights<br></font><font color=#ff0000>FOB - Bend, OR Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. Freight is quoted separately. You will be notified of the freight amount and the crating charges. </font></font></p></div></div>",Extended Vision Display Case,471.5,1,Taxable Goods,"Catalog, Search",1442.84,,,,showcase-oak-ext-vision-5'-6835EL,,,,/6835EL_base.jpg,Showcase Oak Ext Vision 5' base image,/6835EL_base.jpg,Showcase Oak Ext Vision 5' small image,/6835EL_base.jpg,Showcase Oak Ext Vision 5' thumbnail,,,,,,,,1,0,1,base,0,0
6835HL,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak Fullview 5' W/LL,Showcase Oak Fullview 5' W/LL,,0,1,Taxable Goods,"Catalog, Search",1553.43,,,,showcase-oak-fullview-5'-wll-6835HL,,,,/6835HL_base.jpg,Showcase Oak Fullview 5' W/LL base image,/6835HL_base.jpg,Showcase Oak Fullview 5' W/LL small image,/6835HL_base.jpg,Showcase Oak Fullview 5' W/LL thumbnail,,,,,,,,1,0,1,base,0,0
6835L,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak Fullview 5' W/FL,"<font size=2 face=""Verdana, Helvetica"">Our&nbsp;Fullview<strong> </strong>displays<strong> </strong>can be purchased with special ""finishes"" like Whitewash, Distressing, and Custom Stains.&nbsp;All prices are based on OAK displays with Minwax<sup>&#174;</sup> Oil finish. We are happy to make these out of YOUR CHOICE of wood (Alder, Cherry, Maple, Walnut, etc.), finish and/or design. <br></font><font size=2 face=""Verdana, Helvetica"">Features:&nbsp; 22""&nbsp;Display glass area,&nbsp;</font><font size=2 face=""Verdana, Helvetica"">2&nbsp;&nbsp;Glass Shelves,&nbsp;Wall Plug,&nbsp;<font size=2>Lock,</font><font size=2> Black Velvet base pads,</font>&nbsp;Mirrored Sliding Door,&nbsp;</font><font size=2 face=""Verdana, Helvetica"">18""H. Storage Area with&nbsp;wooden sliding doors,&nbsp;1&nbsp;&nbsp;Fluorescent light strip Add: $75.00 to substitute for LED strip lights<br><font color=#ff0000>FOB - Bend, OR&nbsp; Unless noted ALL cases will ship VIA LTL Common Carrier. A crating charge will be added to all cases being shipped. You will be notified of the freight amount and the crating charges. </font></font>",Full Vision Displays,460,1,Taxable Goods,"Catalog, Search",1553.43,,,,showcase-oak-fullview-5'-wfl-6835L,"Display Cases, Fullview Showcase, Retail Store Wood and Glass Display Cases and Fixtures","display cases, showcases, display case, showcase, retail store fixtures","Fullview Showcase - This wood and glass display case is available in whitewash, distressed, and custom wood finishes, display case features two glass shelves and your choice of fluorescent or halogen lighting.",/6835L_base.jpg,Showcase Oak Fullview 5' W/FL base image,/6835L_base.jpg,Showcase Oak Fullview 5' W/FL small image,/6835L_base.jpg,Showcase Oak Fullview 5' W/FL thumbnail,,,,,,,,1,0,1,base,0,0
6836,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak FV 6'  NO Light,Showcase Oak FV 6'  NO Light,,0,1,Taxable Goods,"Catalog, Search",1454.48,,,,showcase-oak-fv-6'--no-light-6836,,,,/6836_base.jpg,Showcase Oak FV 6'  NO Light base image,/6836_base.jpg,Showcase Oak FV 6'  NO Light small image,/6836_base.jpg,Showcase Oak FV 6'  NO Light thumbnail,,,,,,,,1,0,1,base,0,0
6836EHL,,Default,simple,Default Category/Display Cases/Place Holder,Showcase Oak Ext Vision 6' w/,Showcase Oak Ext Vision 6' w/,,0,1,Taxable Goods,"Catalog, Search",1646.23,,,,showcase-oak-ext-vision-6'-w-6836EHL,,,,/6836EHL_base.jpg,Showcase Oak Ext Vision 6' w/ base image,/6836EHL_base.jpg,Showcase Oak Ext Vision 6' w/ small image,/6836EHL_base.jpg,Showcase Oak Ext Vision 6' w/ thumbnail,,,,,,,,1,0,1,base,0,0
